Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:34:47,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,0,0,20,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
755,2,,,,,,
756,0,,,,,,
757,0,,,,,,
758,0,,,,,,
759,0,,,,,,
760,1,,,,,,
761,1,,,,,,
762,0,,,,,,
763,0,,,,,,
764,0,,,,,,
765,0,,,,,,
766,0,,,,,,
767,1,,,,,,
768,1,,,,,,
769,1,,,,,,
770,0,,,,,,
771,0,,,,,,
772,0,,,,,,
773,1,,,,,,
774,3,,,,,,
775,0,,,,,,
776,0,,,,,,
777,1,,,,,,
778,0,,,,,,
779,0,,,,,,
780,1,,,,,,
781,0,,,,,,
782,0,,,,,,
783,1,,,,,,
784,0,,,,,,
785,0,,,,,,
786,2,,,,,,
787,2,,,,,,
788,0,,,,,,
789,0,,,,,,
790,2,,,,,,
791,0,,,,,,
792,0,,,,,,
793,0,,,,,,
794,1,,,,,,
795,0,,,,,,
796,0,,,,,,
797,0,,,,,,
798,0,,,,,,
799,0,,,,,,
800,1,,,,,,
801,0,,,,,,
802,0,,,,,,
803,1,,,,,,
804,0,,,,,,
805,1,,,,,,
806,0,,,,,,
807,0,,,,,,
808,0,,,,,,
809,1,,,,,,
810,1,,,,,,
811,1,,,,,,
812,2,,,,,,
813,0,,,,,,
814,0,,,,,,
815,1,,,,,,
816,0,,,,,,
817,1,,,,,,
818,1,,,,,,
819,0,,,,,,
820,0,,,,,,
821,0,,,,,,
822,0,,,,,,
823,0,,,,,,
824,0,,,,,,
825,0,,,,,,
826,2,,,,,,
827,0,,,,,,
828,0,,,,,,
829,0,,,,,,
830,1,,,,,,
831,0,,,,,,
832,0,,,,,,
833,0,,,,,,
834,0,,,,,,
835,1,,,,,,
836,1,,,,,,
837,0,,,,,,
838,0,,,,,,
839,1,,,,,,
