Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:17:29,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,4.527,685,1660,893.99,7.49,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
517,21,,,,,,
518,11,,,,,,
519,19,,,,,,
520,23,,,,,,
521,21,,,,,,
522,22,,,,,,
523,12,,,,,,
524,21,,,,,,
525,22,,,,,,
526,21,,,,,,
527,17,,,,,,
528,13,,,,,,
529,13,,,,,,
530,17,,,,,,
531,7,,,,,,
532,26,,,,,,
533,28,,,,,,
534,17,,,,,,
535,20,,,,,,
536,17,,,,,,
537,14,,,,,,
538,18,,,,,,
539,21,,,,,,
540,18,,,,,,
541,22,,,,,,
542,18,,,,,,
543,15,,,,,,
544,22,,,,,,
545,18,,,,,,
546,20,,,,,,
547,32,,,,,,
548,19,,,,,,
549,16,,,,,,
550,17,,,,,,
551,12,,,,,,
552,15,,,,,,
553,21,,,,,,
554,19,,,,,,
555,24,,,,,,
556,20,,,,,,
557,23,,,,,,
558,25,,,,,,
559,21,,,,,,
560,12,,,,,,
561,21,,,,,,
562,15,,,,,,
563,17,,,,,,
564,17,,,,,,
565,19,,,,,,
566,22,,,,,,
567,24,,,,,,
568,25,,,,,,
569,15,,,,,,
570,27,,,,,,
571,20,,,,,,
572,34,,,,,,
573,24,,,,,,
574,12,,,,,,
575,19,,,,,,
576,30,,,,,,
577,26,,,,,,
578,31,,,,,,
579,18,,,,,,
580,18,,,,,,
581,20,,,,,,
582,22,,,,,,
583,17,,,,,,
584,15,,,,,,
585,20,,,,,,
586,18,,,,,,
587,15,,,,,,
588,17,,,,,,
589,27,,,,,,
590,22,,,,,,
591,22,,,,,,
592,16,,,,,,
593,25,,,,,,
594,21,,,,,,
595,18,,,,,,
596,24,,,,,,
597,20,,,,,,
598,21,,,,,,
599,27,,,,,,
600,18,,,,,,
601,24,,,,,,
602,20,,,,,,
603,24,,,,,,
604,20,,,,,,
605,18,,,,,,
606,24,,,,,,
607,18,,,,,,
608,16,,,,,,
609,23,,,,,,
610,18,,,,,,
611,14,,,,,,
612,25,,,,,,
613,17,,,,,,
614,12,,,,,,
615,16,,,,,,
616,11,,,,,,
617,18,,,,,,
618,25,,,,,,
619,16,,,,,,
620,18,,,,,,
621,24,,,,,,
622,21,,,,,,
623,19,,,,,,
624,24,,,,,,
625,14,,,,,,
626,13,,,,,,
627,21,,,,,,
628,14,,,,,,
629,17,,,,,,
630,29,,,,,,
631,14,,,,,,
632,19,,,,,,
633,19,,,,,,
634,13,,,,,,
635,21,,,,,,
636,21,,,,,,
637,12,,,,,,
638,16,,,,,,
639,14,,,,,,
640,19,,,,,,
641,13,,,,,,
642,8,,,,,,
643,12,,,,,,
644,15,,,,,,
645,24,,,,,,
646,18,,,,,,
647,10,,,,,,
648,22,,,,,,
649,8,,,,,,
650,11,,,,,,
651,21,,,,,,
652,15,,,,,,
653,23,,,,,,
654,18,,,,,,
655,8,,,,,,
656,18,,,,,,
657,22,,,,,,
658,15,,,,,,
659,13,,,,,,
660,22,,,,,,
661,13,,,,,,
662,25,,,,,,
663,22,,,,,,
664,12,,,,,,
665,19,,,,,,
666,22,,,,,,
667,12,,,,,,
668,14,,,,,,
669,17,,,,,,
670,13,,,,,,
671,18,,,,,,
672,12,,,,,,
673,17,,,,,,
674,17,,,,,,
675,17,,,,,,
676,22,,,,,,
677,15,,,,,,
678,19,,,,,,
679,27,,,,,,
680,12,,,,,,
681,14,,,,,,
682,23,,,,,,
683,14,,,,,,
684,20,,,,,,
685,18,,,,,,
686,7,,,,,,
687,22,,,,,,
688,19,,,,,,
689,13,,,,,,
690,12,,,,,,
691,14,,,,,,
692,12,,,,,,
693,15,,,,,,
694,7,,,,,,
695,9,,,,,,
696,13,,,,,,
697,18,,,,,,
698,16,,,,,,
699,10,,,,,,
700,17,,,,,,
701,15,,,,,,
702,15,,,,,,
703,13,,,,,,
704,7,,,,,,
705,17,,,,,,
706,18,,,,,,
707,24,,,,,,
708,10,,,,,,
709,12,,,,,,
710,14,,,,,,
