Filename:  live_data.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/14/2013 16:04:15,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
851,930,42.116,5126,9689,889.6,2.33,GOOD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
441,115,,,,,,
442,103,,,,,,
443,105,,,,,,
444,98,,,,,,
445,114,,,,,,
446,107,,,,,,
447,115,,,,,,
448,103,,,,,,
449,104,,,,,,
450,110,,,,,,
451,94,,,,,,
452,106,,,,,,
453,117,,,,,,
454,111,,,,,,
455,100,,,,,,
456,104,,,,,,
457,86,,,,,,
458,105,,,,,,
459,99,,,,,,
460,92,,,,,,
461,97,,,,,,
462,98,,,,,,
463,102,,,,,,
464,108,,,,,,
465,103,,,,,,
466,113,,,,,,
467,104,,,,,,
468,101,,,,,,
469,114,,,,,,
470,118,,,,,,
471,91,,,,,,
472,107,,,,,,
473,97,,,,,,
474,103,,,,,,
475,99,,,,,,
476,120,,,,,,
477,87,,,,,,
478,106,,,,,,
479,113,,,,,,
480,92,,,,,,
481,101,,,,,,
482,126,,,,,,
483,122,,,,,,
484,109,,,,,,
485,110,,,,,,
486,117,,,,,,
487,122,,,,,,
488,95,,,,,,
489,116,,,,,,
490,103,,,,,,
491,118,,,,,,
492,106,,,,,,
493,123,,,,,,
494,123,,,,,,
495,99,,,,,,
496,119,,,,,,
497,128,,,,,,
498,108,,,,,,
499,116,,,,,,
500,113,,,,,,
501,122,,,,,,
502,96,,,,,,
503,128,,,,,,
504,111,,,,,,
505,112,,,,,,
506,112,,,,,,
507,112,,,,,,
508,116,,,,,,
509,117,,,,,,
510,125,,,,,,
511,103,,,,,,
512,114,,,,,,
513,112,,,,,,
514,119,,,,,,
515,129,,,,,,
516,99,,,,,,
517,115,,,,,,
518,105,,,,,,
519,107,,,,,,
520,107,,,,,,
521,107,,,,,,
522,129,,,,,,
523,119,,,,,,
524,107,,,,,,
525,103,,,,,,
526,114,,,,,,
527,110,,,,,,
528,129,,,,,,
529,130,,,,,,
530,114,,,,,,
531,110,,,,,,
532,109,,,,,,
533,127,,,,,,
534,107,,,,,,
535,131,,,,,,
536,121,,,,,,
537,107,,,,,,
538,102,,,,,,
539,103,,,,,,
540,116,,,,,,
541,118,,,,,,
542,113,,,,,,
543,121,,,,,,
544,123,,,,,,
545,113,,,,,,
546,128,,,,,,
547,124,,,,,,
548,126,,,,,,
549,105,,,,,,
550,111,,,,,,
551,129,,,,,,
552,102,,,,,,
553,138,,,,,,
554,120,,,,,,
555,129,,,,,,
556,96,,,,,,
557,116,,,,,,
558,120,,,,,,
559,121,,,,,,
560,117,,,,,,
561,122,,,,,,
562,112,,,,,,
563,127,,,,,,
564,113,,,,,,
565,110,,,,,,
566,132,,,,,,
567,135,,,,,,
568,123,,,,,,
569,133,,,,,,
570,107,,,,,,
571,137,,,,,,
572,143,,,,,,
573,130,,,,,,
574,110,,,,,,
575,129,,,,,,
576,133,,,,,,
577,125,,,,,,
578,120,,,,,,
579,131,,,,,,
580,124,,,,,,
581,111,,,,,,
582,142,,,,,,
583,143,,,,,,
584,93,,,,,,
585,122,,,,,,
586,124,,,,,,
587,131,,,,,,
588,111,,,,,,
589,135,,,,,,
590,126,,,,,,
591,145,,,,,,
592,144,,,,,,
593,115,,,,,,
594,127,,,,,,
595,123,,,,,,
596,128,,,,,,
597,138,,,,,,
598,127,,,,,,
599,120,,,,,,
600,125,,,,,,
601,115,,,,,,
602,117,,,,,,
603,128,,,,,,
604,123,,,,,,
605,126,,,,,,
606,112,,,,,,
607,131,,,,,,
608,123,,,,,,
609,108,,,,,,
610,109,,,,,,
611,136,,,,,,
612,126,,,,,,
613,106,,,,,,
614,135,,,,,,
615,143,,,,,,
616,121,,,,,,
617,102,,,,,,
618,107,,,,,,
619,112,,,,,,
620,108,,,,,,
621,110,,,,,,
622,114,,,,,,
623,111,,,,,,
624,115,,,,,,
625,90,,,,,,
626,84,,,,,,
627,119,,,,,,
628,104,,,,,,
629,112,,,,,,
630,107,,,,,,
631,129,,,,,,
632,125,,,,,,
633,91,,,,,,
634,99,,,,,,
635,89,,,,,,
636,105,,,,,,
637,112,,,,,,
638,104,,,,,,
639,91,,,,,,
640,92,,,,,,
641,112,,,,,,
642,109,,,,,,
643,102,,,,,,
644,88,,,,,,
645,98,,,,,,
646,87,,,,,,
647,102,,,,,,
648,94,,,,,,
649,91,,,,,,
650,71,,,,,,
651,90,,,,,,
652,105,,,,,,
653,104,,,,,,
