Filename:  C:\Users\csmuser\Desktop\Ian_Ryan_137Cs.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/07/2013 16:27:36,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
180,190,0,0,1064,0,0,BAD
405,408,0,0,28,0,0,BAD
592,595,0,0,40,0,0,BAD
799,803,0,0,178,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
774,37,,,,,,
775,56,,,,,,
776,50,,,,,,
777,45,,,,,,
778,50,,,,,,
779,57,,,,,,
780,55,,,,,,
781,50,,,,,,
782,58,,,,,,
783,60,,,,,,
784,73,,,,,,
785,56,,,,,,
786,54,,,,,,
787,58,,,,,,
788,69,,,,,,
789,58,,,,,,
790,64,,,,,,
791,58,,,,,,
792,74,,,,,,
793,48,,,,,,
794,54,,,,,,
795,52,,,,,,
796,59,,,,,,
797,50,,,,,,
798,79,,,,,,
799,74,,,,,,
800,57,,,,,,
801,63,,,,,,
802,58,,,,,,
803,56,,,,,,
804,53,,,,,,
805,46,,,,,,
806,42,,,,,,
807,53,,,,,,
808,49,,,,,,
809,48,,,,,,
810,43,,,,,,
811,33,,,,,,
812,48,,,,,,
813,53,,,,,,
814,40,,,,,,
815,45,,,,,,
816,43,,,,,,
817,31,,,,,,
818,45,,,,,,
819,41,,,,,,
820,31,,,,,,
821,34,,,,,,
822,26,,,,,,
823,25,,,,,,
824,28,,,,,,
825,26,,,,,,
826,23,,,,,,
827,21,,,,,,
828,21,,,,,,
829,23,,,,,,
830,13,,,,,,
831,11,,,,,,
832,11,,,,,,
833,22,,,,,,
834,12,,,,,,
835,16,,,,,,
836,12,,,,,,
837,7,,,,,,
838,11,,,,,,
839,9,,,,,,
840,12,,,,,,
841,10,,,,,,
842,10,,,,,,
843,12,,,,,,
844,8,,,,,,
845,6,,,,,,
846,7,,,,,,
847,6,,,,,,
848,6,,,,,,
849,3,,,,,,
850,7,,,,,,
851,3,,,,,,
852,10,,,,,,
853,5,,,,,,
854,5,,,,,,
855,5,,,,,,
856,3,,,,,,
857,5,,,,,,
858,6,,,,,,
859,5,,,,,,
860,2,,,,,,
861,7,,,,,,
862,9,,,,,,
863,3,,,,,,
864,6,,,,,,
865,6,,,,,,
866,6,,,,,,
867,4,,,,,,
868,2,,,,,,
869,1,,,,,,
870,6,,,,,,
871,3,,,,,,
872,2,,,,,,
873,4,,,,,,
874,6,,,,,,
875,8,,,,,,
876,5,,,,,,
877,5,,,,,,
878,6,,,,,,
879,2,,,,,,
880,2,,,,,,
881,7,,,,,,
882,7,,,,,,
883,5,,,,,,
884,5,,,,,,
885,7,,,,,,
886,4,,,,,,
887,4,,,,,,
888,7,,,,,,
889,5,,,,,,
890,3,,,,,,
891,6,,,,,,
892,7,,,,,,
893,6,,,,,,
894,6,,,,,,
895,6,,,,,,
896,8,,,,,,
897,2,,,,,,
898,5,,,,,,
899,2,,,,,,
900,6,,,,,,
901,6,,,,,,
902,7,,,,,,
903,4,,,,,,
904,3,,,,,,
905,7,,,,,,
906,7,,,,,,
907,2,,,,,,
908,5,,,,,,
909,1,,,,,,
910,7,,,,,,
911,6,,,,,,
912,3,,,,,,
913,5,,,,,,
914,11,,,,,,
915,2,,,,,,
916,4,,,,,,
917,6,,,,,,
918,3,,,,,,
919,8,,,,,,
920,4,,,,,,
921,5,,,,,,
922,5,,,,,,
923,8,,,,,,
924,4,,,,,,
925,6,,,,,,
926,6,,,,,,
927,5,,,,,,
928,7,,,,,,
929,8,,,,,,
930,6,,,,,,
931,6,,,,,,
932,3,,,,,,
933,3,,,,,,
934,10,,,,,,
935,3,,,,,,
936,5,,,,,,
937,5,,,,,,
938,6,,,,,,
939,3,,,,,,
940,7,,,,,,
941,5,,,,,,
942,9,,,,,,
943,6,,,,,,
944,2,,,,,,
945,3,,,,,,
946,5,,,,,,
947,7,,,,,,
948,5,,,,,,
949,2,,,,,,
950,6,,,,,,
951,6,,,,,,
952,5,,,,,,
953,4,,,,,,
954,2,,,,,,
955,3,,,,,,
956,7,,,,,,
957,5,,,,,,
958,2,,,,,,
959,3,,,,,,
960,5,,,,,,
961,4,,,,,,
962,5,,,,,,
963,3,,,,,,
964,1,,,,,,
965,6,,,,,,
966,1,,,,,,
967,5,,,,,,
968,6,,,,,,
969,2,,,,,,
970,7,,,,,,
971,4,,,,,,
972,3,,,,,,
973,1,,,,,,
974,0,,,,,,
975,5,,,,,,
976,3,,,,,,
977,5,,,,,,
978,5,,,,,,
979,4,,,,,,
980,1,,,,,,
981,1,,,,,,
982,0,,,,,,
983,3,,,,,,
984,4,,,,,,
985,1,,,,,,
986,2,,,,,,
987,6,,,,,,
988,2,,,,,,
989,5,,,,,,
990,3,,,,,,
991,3,,,,,,
992,2,,,,,,
993,3,,,,,,
994,3,,,,,,
995,1,,,,,,
996,1,,,,,,
997,3,,,,,,
998,2,,,,,,
999,4,,,,,,
1000,1,,,,,,
1001,4,,,,,,
1002,1,,,,,,
1003,1,,,,,,
1004,1,,,,,,
1005,2,,,,,,
1006,2,,,,,,
1007,2,,,,,,
1008,0,,,,,,
1009,1,,,,,,
1010,2,,,,,,
1011,0,,,,,,
1012,2,,,,,,
1013,3,,,,,,
1014,1,,,,,,
1015,2,,,,,,
1016,3,,,,,,
1017,1,,,,,,
1018,4,,,,,,
1019,3,,,,,,
1020,3,,,,,,
1021,0,,,,,,
1022,1,,,,,,
1023,3,,,,,,
