Filename:  C:\Users\csmuser\Desktop\Ian_Ryan_137Cs.mca,,,,,,,
Description:  ,,,,,,,
TimeStamp:  11/07/2013 16:23:58,,,,,,,
,,,,,,,
ROI Information,,,,,,,
Start,End,FWHM (N),Net Area,Gross Area,Centroid (N),Uncertainty,Status
180,190,0,0,739,0,0,BAD
405,408,0,0,63,0,0,BAD
592,595,0,0,83,0,0,BAD
799,803,0,0,81,0,0,BAD
,,,,,,,
Spectral Data Information,,,,,,,
Channel,Data,,,,,,
570,44,,,,,,
571,39,,,,,,
572,61,,,,,,
573,49,,,,,,
574,49,,,,,,
575,49,,,,,,
576,41,,,,,,
577,56,,,,,,
578,43,,,,,,
579,55,,,,,,
580,43,,,,,,
581,40,,,,,,
582,33,,,,,,
583,45,,,,,,
584,45,,,,,,
585,32,,,,,,
586,42,,,,,,
587,51,,,,,,
588,55,,,,,,
589,41,,,,,,
590,50,,,,,,
591,39,,,,,,
592,48,,,,,,
593,40,,,,,,
594,43,,,,,,
595,40,,,,,,
596,32,,,,,,
597,50,,,,,,
598,41,,,,,,
599,30,,,,,,
600,39,,,,,,
601,45,,,,,,
602,39,,,,,,
603,36,,,,,,
604,26,,,,,,
605,36,,,,,,
606,29,,,,,,
607,43,,,,,,
608,33,,,,,,
609,39,,,,,,
610,27,,,,,,
611,30,,,,,,
612,30,,,,,,
613,34,,,,,,
614,24,,,,,,
615,23,,,,,,
616,31,,,,,,
617,33,,,,,,
618,32,,,,,,
619,33,,,,,,
620,36,,,,,,
621,28,,,,,,
622,26,,,,,,
623,32,,,,,,
624,23,,,,,,
625,30,,,,,,
626,34,,,,,,
627,27,,,,,,
628,31,,,,,,
629,24,,,,,,
630,30,,,,,,
631,41,,,,,,
632,33,,,,,,
633,42,,,,,,
634,21,,,,,,
635,39,,,,,,
636,48,,,,,,
637,27,,,,,,
638,22,,,,,,
639,40,,,,,,
640,37,,,,,,
641,29,,,,,,
642,29,,,,,,
643,29,,,,,,
644,30,,,,,,
645,35,,,,,,
646,33,,,,,,
647,35,,,,,,
648,26,,,,,,
649,25,,,,,,
650,22,,,,,,
651,23,,,,,,
652,37,,,,,,
653,24,,,,,,
654,21,,,,,,
655,30,,,,,,
656,24,,,,,,
657,26,,,,,,
658,32,,,,,,
659,29,,,,,,
660,40,,,,,,
661,32,,,,,,
662,34,,,,,,
663,35,,,,,,
664,30,,,,,,
665,27,,,,,,
666,27,,,,,,
667,27,,,,,,
668,35,,,,,,
669,27,,,,,,
670,22,,,,,,
671,30,,,,,,
672,25,,,,,,
